State,year,winner_name,winner_party,total_votes,winner_votes,winner_percent,party_lean,PVI,key,Abbreviation,PVI_rank
Colorado,1932,"Roosevelt, Franklin (FDR)",Democratic,457696,250877,0.5481301999580508,Republican,0.021955151381301996,Republican 0-4%,CO,8
Illinois,2004,"Kerry, John",Democratic,5274322,2891550,0.5482316020902781,Democratic,0.06452765310864,Democratic 4-9%,IL,27
Delaware,1856,"Buchanan, James",Democratic,14598,8004,0.5482942868886149,Democratic,0.3848637008631053,Democratic 9% or more,DE,17
Illinois,1952,"Eisenhower, Dwight",Republican,4481058,2457327,0.5483809850263041,Democratic,0.004934623520738757,Democratic 0-4%,IL,7
Vermont,1844,"Clay, Henry",Whig,48829,26780,0.548444571873272,Whig/Other,0.10484651483621699,Whig/Other 9% or more,VT,23
Kansas,1968,"Nixon, Richard",Republican,872783,478674,0.548445604462965,Republican,0.10831404443832582,Republican 9% or more,KS,44
Utah,1964,"Johnson, Lyndon (LBJ)",Democratic,400310,219628,0.5486448002797831,Republican,0.06481322364956649,Republican 4-9%,UT,32
West Virginia,1944,"Roosevelt, Franklin (FDR)",Democratic,715596,392777,0.5488809328168408,Democratic,0.011142918721142925,Democratic 0-4%,WV,9
Minnesota,1976,"Carter, Jimmy",Democratic,1949931,1070440,0.5489630145887213,Democratic,0.05589696299642033,Democratic 4-9%,MN,36
North Carolina,1928,"Hoover, Herbert",Republican,635150,348923,0.5493552704085649,Democratic,0.0386241273855627,Democratic 0-4%,NC,18
South Carolina,2016,"Trump, Donald",Republican,2103027,1155389,0.5493933268569543,Republican,0.08386166800583228,Republican 4-9%,SC,25
Delaware,2000,"Gore, Al",Democratic,327622,180068,0.5496212098088651,Democratic,0.06470336780317787,Democratic 4-9%,DE,26
New Mexico,1980,"Reagan, Ronald",Republican,456237,250779,0.5496682645204137,Republican,0.04602925301527805,Republican 4-9%,NM,25
Georgia,1872,"Greeley, Horace",Liberal Republican/Democratic,138906,76356,0.5496954775171699,Democratic,0.10907281428856169,Democratic 9% or more,GA,28
Delaware,1840,"Harrison, William",Whig,10852,5967,0.5498525617397715,Whig/Other,0.02017437540181155,Whig/Other 0-4%,DE,7
Florida,1952,"Eisenhower, Dwight",Republican,989337,544036,0.5498995792131498,Democratic,0.004424145881650965,Democratic 0-4%,FL,5
California,1972,"Nixon, Richard",Republican,8367862,4602096,0.5499727409462537,Democratic,0.04814972562671016,Democratic 4-9%,CA,27
Ohio,1988,"Bush, George H.W.",Republican,4393699,2416549,0.550003311560487,Republican,0.0157250597967854,Republican 0-4%,OH,8
Arkansas,1912,"Wilson, Woodrow",Democratic,125104,68814,0.5500543547768256,Democratic,0.15637456739497768,Democratic 9% or more,AR,36
Wyoming,1960,"Nixon, Richard",Republican,140782,77451,0.5501484564788112,Republican,0.05097407054587516,Republican 4-9%,WY,34
Iowa,1924,"Coolidge, Calvin",Republican,976770,537458,0.5502400769884415,Republican,0.11802244158387121,Republican 9% or more,IA,22
Indiana,1960,"Nixon, Richard",Republican,2135360,1175120,0.5503147010340177,Republican,0.053179151917984224,Republican 4-9%,IN,35
North Dakota,1940,"Wilkie, Wendell",Republican,280775,154590,0.5505832071943727,Republican,0.10482802804860691,Republican 9% or more,ND,34
Colorado,1980,"Reagan, Ronald",Republican,1184415,652264,0.550705622606941,Republican,0.08627254612078794,Republican 4-9%,CO,38
Arkansas,1848,"Cass, Lewis",Democratic,16888,9301,0.5507460918995737,Democratic,0.0774406324147468,Democratic 4-9%,AR,21
Rhode Island,1932,"Roosevelt, Franklin (FDR)",Democratic,266170,146604,0.5507908479543149,Republican,0.031655685617782536,Republican 0-4%,RI,14
Maryland,1864,"Lincoln, Abraham",National Union (Republican),72892,40153,0.5508560610217856,Republican,4.409317786460143e-4,Republican 0-4%,MD,1
Missouri,1848,"Cass, Lewis",Democratic,72748,40077,0.5509017430032441,Democratic,0.07759628351841724,Democratic 4-9%,MO,22
Delaware,1956,"Eisenhower, Dwight",Republican,177988,98057,0.5509191630896465,Democratic,0.025014232003764236,Democratic 0-4%,DE,20
Hawaii,1984,"Reagan, Ronald",Republican,335846,185050,0.5509965877217534,Democratic,0.03465895525845597,Democratic 0-4%,HI,24
Maryland,1920,"Harding, Warren",Republican,428443,236117,0.5511048144093846,Democratic,0.07223916588758189,Democratic 4-9%,MD,20
West Virginia,1984,"Reagan, Ronald",Republican,735742,405483,0.551121181066189,Democratic,0.038971854188965704,Democratic 0-4%,WV,26
Oklahoma,1956,"Eisenhower, Dwight",Republican,859350,473769,0.5513108744981672,Democratic,0.026205639478573906,Democratic 0-4%,OK,22
Massachusetts,1836,"Webster, Daniel",Whig,74732,41201,0.5513167050259594,Democratic,0.4187540645051241,Democratic 9% or more,MA,20.5
Indiana,1920,"Harding, Warren",Republican,1262964,696370,0.5513775531210707,Democratic,0.06222397235453703,Democratic 4-9%,IN,15
Nevada,2008,"Obama, Barack",Democratic,967848,533736,0.551466759243187,Democratic,0.026983938347540093,Democratic 0-4%,NV,9
Delaware,1888,"Cleveland, Grover",Democratic,29764,16414,0.5514715764010214,Democratic,0.054679848861835634,Democratic 4-9%,DE,21
North Carolina,1848,"Taylor, Zachary",Whig,79852,44054,0.5516956369283174,Whig/Other,0.025180788325054326,Whig/Other 0-4%,NC,9
New Hampshire,1844,"Polk, James",Democratic,49187,27160,0.5521784211275337,Democratic,0.09574168061585309,Democratic 9% or more,NH,22
Colorado,1888,"Harrison, Benjamin",Republican,91946,50772,0.5521936788984839,Republican,0.0791615624427855,Republican 4-9%,CO,25
New Hampshire,1868,"Grant, Ulysses",Republican,68304,37718,0.5522077769969548,Republican,0.025665387352851954,Republican 0-4%,NH,9
Illinois,1932,"Roosevelt, Franklin (FDR)",Democratic,3407926,1882304,0.5523312419342439,Republican,0.02368681728236971,Republican 0-4%,IL,9
Kansas,1888,"Harrison, Benjamin",Republican,331149,182904,0.5523314278466793,Republican,0.14461425171863773,Republican 9% or more,KS,31
North Dakota,1900,"McKinley, William",Republican,84216,46526,0.5524603400778949,Republican,0.05068063200067119,Republican 4-9%,ND,17
Oregon,1956,"Eisenhower, Dwight",Republican,735597,406393,0.5524669078313261,Democratic,0.025049606145415015,Democratic 0-4%,OR,21
Indiana,1924,"Coolidge, Calvin",Republican,1272390,703042,0.5525365650468803,Democratic,0.0639728331812624,Democratic 4-9%,IN,15
Texas,1956,"Eisenhower, Dwight",Republican,1955545,1080619,0.552592244105863,Democratic,0.020662032036575906,Democratic 0-4%,TX,14
West Virginia,1904,"Roosevelt, Theodore (Teddy)",Republican,239986,132620,0.5526155692415391,Democratic,0.0321224721345168,Democratic 0-4%,WV,9
Colorado,1904,"Roosevelt, Theodore (Teddy)",Republican,243667,134661,0.5526435668350659,Democratic,0.02655233967453391,Democratic 0-4%,CO,7
North Carolina,1976,"Carter, Jimmy",Democratic,1677906,927365,0.5526918671248569,Democratic,0.04501006826135878,Democratic 4-9%,NC,29
Nebraska,1916,"Wilson, Woodrow",Democratic,287315,158827,0.552797452273637,Democratic,0.057780983092205473,Democratic 4-9%,NE,26
New Jersey,1900,"McKinley, William",Republican,401050,221707,0.5528163570627104,Republican,0.042063073316116584,Republican 4-9%,NJ,14
Texas,1980,"Reagan, Ronald",Republican,4541637,2510705,0.552819390893636,Republican,0.01861999352232213,Republican 0-4%,TX,12
Mississippi,2012,"Romney, Mitt",Republican,1285584,710746,0.5528584674358112,Republican,0.07766418516018436,Republican 4-9%,MS,26
Virginia,1900,"Bryan, William",Democratic,264208,146079,0.5528939320535335,Democratic,0.08941917977661795,Democratic 4-9%,VA,28
Connecticut,1832,"Clay, Henry",National Republican,32833,18155,0.5529497761398593,Whig/Other,0.21414955654875512,Whig/Other 9% or more,CT,15
Wisconsin,1856,"Fremont, John",Republican,119512,66090,0.5529988620389584,Republican,0.13354081375940674,Republican 9% or more,WI,9
Montana,2012,"Romney, Mitt",Republican,484484,267928,0.5530172307031811,Republican,0.08998751181112119,Republican 4-9%,MT,27
West Virginia,1920,"Harding, Warren",Republican,509942,282007,0.5530177941805147,Democratic,0.07793859636667244,Democratic 4-9%,WV,22
Maine,1968,"Humphrey, Hubert",Democratic,392936,217312,0.5530468066046379,Democratic,0.06621961215418115,Democratic 4-9%,ME,33
Connecticut,1936,"Roosevelt, Franklin (FDR)",Democratic,690723,382129,0.5532304556240345,Republican,0.04632039949785838,Republican 4-9%,CT,17
Kentucky,1884,"Cleveland, Grover",Democratic,276481,152961,0.5532423566176338,Democratic,0.060132790815581205,Democratic 4-9%,KY,22
Minnesota,1952,"Eisenhower, Dwight",Republican,1379483,763211,0.5532587208396189,Republican,0.0018915857352989063,Republican 0-4%,MN,2
Maine,1988,"Bush, George H.W.",Republican,555035,307131,0.5533542929725153,Republican,0.018694600328961086,Republican 0-4%,ME,9
Alabama,1836,"Van Buren, Martin",Democratic,37296,20638,0.5533569283569284,Democratic,0.4187540645051241,Democratic 9% or more,AL,20.5
Maine,1884,"Blaine, James",Republican,130491,72217,0.5534251404311409,Republican,0.08360884619497733,Republican 4-9%,ME,27
Arkansas,1904,"Parker, Alton",Democratic,116421,64434,0.5534568505681965,Democratic,0.1791020707309675,Democratic 9% or more,AR,32
Rhode Island,1976,"Carter, Jimmy",Democratic,411170,227636,0.5536298854488411,Democratic,0.04620091646476954,Democratic 4-9%,RI,30
Maryland,1952,"Eisenhower, Dwight",Republican,902074,499424,0.5536397235703501,Republican,0.003645804872522751,Republican 0-4%,MD,4
Virginia,1956,"Eisenhower, Dwight",Republican,697978,386459,0.5536836404585818,Republican,0.013201578894300403,Republican 0-4%,VA,9
Texas,2008,"McCain, John",Republican,8087791,4479328,0.5538382482930135,Republican,0.09624281041382804,Republican 9% or more,TX,32
California,1956,"Eisenhower, Dwight",Republican,5466355,3027668,0.5538732848488618,Democratic,0.02175706379104242,Democratic 0-4%,CA,16
New Mexico,1952,"Eisenhower, Dwight",Republican,238608,132170,0.5539210755716489,Republican,0.001211860599720227,Republican 0-4%,NM,1
Nevada,1868,"Grant, Ulysses",Republican,11698,6480,0.5539408445888186,Republican,0.027309510462163233,Republican 0-4%,NV,10
New Hampshire,1848,"Cass, Lewis",Democratic,50104,27763,0.5541074564904998,Democratic,0.1792659959495469,Democratic 9% or more,NH,28
North Dakota,1960,"Nixon, Richard",Republican,278431,154310,0.5542127133832081,Republican,0.055353002638718396,Republican 4-9%,ND,36
Wyoming,1908,"Taft, William",Republican,37609,20846,0.5542822196814592,Republican,0.037823476547378276,Republican 0-4%,WY,10
Colorado,1900,"Bryan, William",Democratic,221408,122733,0.55432956352074,Democratic,0.1002638534808602,Democratic 9% or more,CO,33
Michigan,1952,"Eisenhower, Dwight",Republican,2798592,1551529,0.5543962821304428,Republican,0.0031465578552304363,Republican 0-4%,MI,3
Delaware,1876,"Tilden, Samuel",Democratic,24133,13381,0.5544689843782372,Democratic,0.039286463151694595,Democratic 0-4%,DE,16
New York,1952,"Eisenhower, Dwight",Republican,7128241,3952815,0.5545288101230023,Republican,0.005574918318641764,Republican 0-4%,NY,8
California,1908,"Taft, William",Republican,386597,214398,0.5545775057747473,Republican,0.08204327535002942,Republican 4-9%,CA,28
Missouri,1872,"Greeley, Horace",Liberal Republican/Democratic,273059,151434,0.5545834416737775,Democratic,0.11893836104807959,Democratic 9% or more,MO,30
Oregon,1900,"McKinley, William",Republican,83251,46172,0.5546119566131338,Republican,0.053046802893555345,Republican 4-9%,OR,19
Iowa,1896,"McKinley, William",Republican,521547,289293,0.5546825118349832,Republican,0.041816082544615774,Republican 4-9%,IA,13
Maine,1936,"Landon, Alf",Republican,304240,168823,0.5549007362608467,Republican,0.1965694187416498,Republican 9% or more,ME,42
Tennessee,1964,"Johnson, Lyndon (LBJ)",Democratic,1143946,634947,0.5550498013018097,Republican,0.058391725123147775,Republican 4-9%,TN,31
New Jersey,2016,"Clinton, Hillary",Democratic,3860971,2143474,0.555164491004983,Democratic,0.0633498468935304,Democratic 4-9%,NJ,21
Florida,1980,"Reagan, Ronald",Republican,3687026,2046951,0.5551767196651176,Republican,0.037454215056136664,Republican 0-4%,FL,17
Arizona,1960,"Nixon, Richard",Republican,398491,221241,0.5551969806093487,Republican,0.05667679817246524,Republican 4-9%,AZ,37
Kentucky,1988,"Bush, George H.W.",Republican,1322517,734281,0.5552147911898297,Republican,0.019522091412163434,Republican 0-4%,KY,11
Kentucky,1828,"Jackson, Andrew",Democratic,70776,39308,0.5553860065558947,Whig/Other,0.006127935509475491,Whig/Other 0-4%,KY,2
Connecticut,1840,"Harrison, William",Whig,56879,31598,0.5555301605161834,Whig/Other,0.025192496061919645,Whig/Other 0-4%,CT,8
Oklahoma,1944,"Roosevelt, Franklin (FDR)",Democratic,722636,401549,0.5556725654409689,Democratic,0.01921626851960112,Democratic 0-4%,OK,14
North Dakota,1896,"McKinley, William",Republican,47391,26335,0.5556962292418391,Republican,0.037998383920565204,Republican 0-4%,ND,10
Missouri,1928,"Hoover, Herbert",Republican,1500721,834080,0.5557861854401984,Democratic,0.030678453413307105,Democratic 0-4%,MO,15
West Virginia,2008,"McCain, John",Republican,715123,397466,0.5558008901965117,Republican,0.10362088057579338,Republican 9% or more,WV,35
Arizona,1920,"Harding, Warren",Republican,66562,37016,0.5561130975631742,Democratic,0.0827030714174411,Democratic 4-9%,AZ,24
South Dakota,1964,"Johnson, Lyndon (LBJ)",Democratic,293118,163010,0.556124154777257,Republican,0.05733386915209271,Republican 4-9%,SD,30
Iowa,1908,"Taft, William",Republican,494769,275209,0.5562373552102092,Republican,0.033141302776487636,Republican 0-4%,IA,7
Michigan,1956,"Eisenhower, Dwight",Republican,3080468,1713647,0.5562943682583296,Democratic,0.019969121633372167,Democratic 0-4%,MI,13
Rhode Island,1988,"Dukakis, Michael",Democratic,404620,225123,0.5563812960308437,Democratic,0.0977942922388284,Democratic 9% or more,RI,49
Illinois,1896,"McKinley, William",Republican,1090869,607130,0.5565562867768724,Republican,0.04388982505142769,Republican 4-9%,IL,14
Tennessee,1840,"Harrison, William",Whig,108145,60194,0.5566045586943456,Whig/Other,0.026266894240081773,Whig/Other 0-4%,TN,9
Louisiana,1872,"Grant, Ulysses",Republican,128692,71663,0.5568566810679763,Democratic,0.0025206557034155863,Democratic 0-4%,LA,1
Illinois,1868,"Grant, Ulysses",Republican,449420,250304,0.5569489564327356,Republican,0.03031762230608015,Republican 0-4%,IL,11
Connecticut,1952,"Eisenhower, Dwight",Republican,1096911,611012,0.5570296952077243,Republican,0.0046774212714942864,Republican 0-4%,CT,6
Virginia,1852,"Pierce, Franklin",Democratic,132604,73872,0.5570872673524178,Democratic,0.02040636554946018,Democratic 0-4%,VA,14
Delaware,1920,"Harding, Warren",Republican,94875,52858,0.557133069828722,Democratic,0.06903531546273756,Democratic 4-9%,DE,19
Alabama,1976,"Carter, Jimmy",Democratic,1182850,659170,0.55727268884473935,Democratic,0.05614438305525893,Democratic 4-9%,AL,37
Kentucky,1880,"Hancock, Winfield",Democratic,267104,148875,0.5573671678447346,Democratic,0.08349874265884683,Democratic 4-9%,KY,22
Oklahoma,1964,"Johnson, Lyndon (LBJ)",Democratic,932499,519834,0.5574633324003565,Republican,0.05599469152899322,Republican 4-9%,OK,29
Illinois,2016,"Clinton, Hillary",Democratic,5533712,3085376,0.5575599163816259,Democratic,0.08105841902460009,Democratic 4-9%,IL,24
Wyoming,1968,"Nixon, Richard",Republican,127205,70927,0.557580283793876,Republican,0.10685354246551282,Republican 9% or more,WY,43
Georgia,1980,"Carter, Jimmy",Democratic,1597467,890733,0.557590861031871,Democratic,0.1296165728318086,Democratic 9% or more,GA,44
New York,1924,"Coolidge, Calvin",Republican,3263939,1820058,0.5576262301470708,Republican,0.00470690112488914,Republican 0-4%,NY,2
Georgia,1840,"Harrison, William",Whig,72322,40339,0.5577694200934709,Whig/Other,0.027431755639207078,Whig/Other 0-4%,GA,10
Hawaii,2000,"Gore, Al",Democratic,367951,205286,0.5579166791230354,Democratic,0.09557568275458683,Democratic 9% or more,HI,36
Kansas,1988,"Bush, George H.W.",Republican,993044,554049,0.5579299608073761,Republican,0.028259430316142753,Republican 0-4%,KS,19
Washington,2012,"Obama, Barack",Democratic,3145958,1755396,0.5579845630488391,Democratic,0.05663778953391185,Democratic 4-9%,WA,15
Washington,1984,"Reagan, Ronald",Republican,1883910,1051670,0.5582379200704917,Democratic,0.025984764218990153,Democratic 0-4%,WA,18
Maine,1932,"Hoover, Herbert",Republican,298444,166631,0.558332551500449,Republican,0.15531330622580275,Republican 9% or more,ME,39
Indiana,1840,"Harrison, William",Whig,116906,65302,0.5585855302550767,Whig/Other,0.028247865800812955,Whig/Other 0-4%,IN,12
Delaware,1988,"Bush, George H.W.",Republican,249891,139639,0.5587996366415757,Republican,0.02339630925297076,Republican 0-4%,DE,14
Wisconsin,1864,"Lincoln, Abraham",National Union (Republican),149342,83458,0.5588381031457996,Republican,0.008422973902660003,Republican 0-4%,WI,3
Arkansas,1952,"Stevenson, Adlai",Democratic,404800,226300,0.5590415019762845,Democratic,0.11542407088145301,Democratic 9% or more,AR,40
Oregon,1984,"Reagan, Ronald",Republican,1226527,685700,0.559058218856984,Democratic,0.03064908404157629,Democratic 0-4%,OR,22
Connecticut,2000,"Gore, Al",Democratic,1459525,816015,0.5590962813244035,Democratic,0.08985930043883861,Democratic 4-9%,CT,35
Maryland,2004,"Kerry, John",Democratic,2386678,1334493,0.5591424565861,Democratic,0.07809715468811745,Democratic 4-9%,MD,31
Utah,1920,"Harding, Warren",Republican,145828,81555,0.5592547384590065,Democratic,0.04866753734682511,Democratic 4-9%,UT,13
Tennessee,1976,"Carter, Jimmy",Democratic,1476346,825879,0.5594074830696869,Democratic,0.055206589082026025,Democratic 4-9%,TN,35
North Dakota,1968,"Nixon, Richard",Republican,247882,138669,0.559415366989132,Republican,0.0899697861727744,Republican 4-9%,ND,39
Texas,1988,"Bush, George H.W.",Republican,5427410,3036829,0.559535579585843,Republican,0.024447742605650635,Republican 0-4%,TX,16
Washington,1920,"Harding, Warren",Republican,398715,223137,0.5596403446070501,Republican,0.08698603311088382,Republican 4-9%,WA,26
Indiana,1836,"Harrison, William",Whig,73759,41281,0.5596740736723654,Whig/Other,0.1409200091672413,Whig/Other 9% or more,IN,13
Indiana,1964,"Johnson, Lyndon (LBJ)",Democratic,2091606,1170848,0.5597842040996249,Republican,0.05108188522199325,Republican 4-9%,IN,26
Indiana,1980,"Reagan, Ronald",Republican,2242033,1255656,0.5600524167128673,Republican,0.044919872285665186,Republican 4-9%,IN,22
North Carolina,2004,"Bush, George W.",Republican,3501007,1961166,0.5601719733779452,Republican,0.04997840740530557,Republican 4-9%,NC,19
North Carolina,2000,"Bush, George W.",Republican,2911262,1631163,0.5602941267395377,Republican,0.06733724986473716,Republican 4-9%,NC,27
North Dakota,1988,"Bush, George H.W.",Republican,297261,166559,0.5603123181312045,Republican,0.02693797057295466,Republican 0-4%,ND,17
Maryland,1876,"Tilden, Samuel",Democratic,163759,91779,0.560451639299214,Democratic,0.04526911807267142,Democratic 4-9%,MD,18
West Virginia,2004,"Bush, George W.",Republican,755887,423778,0.5606367089260696,Republican,0.05235579368434928,Republican 4-9%,WV,21
Arkansas,1964,"Johnson, Lyndon (LBJ)",Democratic,560426,314197,0.5606395848872108,Republican,0.04983653291921625,Republican 4-9%,AR,25
Wyoming,1932,"Roosevelt, Franklin (FDR)",Democratic,96962,54370,0.5607351333512097,Republican,0.012797116147361565,Republican 0-4%,WY,4
Massachusetts,1976,"Carter, Jimmy",Democratic,2547558,1429475,0.5611157822510813,Democratic,0.07062336498776867,Democratic 4-9%,MA,42
New Jersey,2000,"Gore, Al",Democratic,3187226,1788850,0.5612560891508792,Democratic,0.07941681411750268,Democratic 4-9%,NJ,29
Arkansas,1880,"Hancock, Winfield",Democratic,107772,60489,0.5612682329361987,Democratic,0.09266827808498945,Democratic 9% or more,AR,24
North Carolina,1964,"Johnson, Lyndon (LBJ)",Democratic,1424983,800139,0.5615077513205421,Republican,0.05195027260880758,Republican 4-9%,NC,27
Virginia,1892,"Cleveland, Grover",Democratic,292238,164136,0.561651804351248,Democratic,0.0751519335848223,Democratic 4-9%,VA,25
South Carolina,1976,"Carter, Jimmy",Democratic,802594,450825,0.5617099056309915,Democratic,0.05515443148886423,Democratic 4-9%,SC,34
Mississippi,2008,"McCain, John",Republican,1289939,724597,0.5617296631856235,Republican,0.10330275283305929,Republican 9% or more,MS,34
Illinois,1984,"Reagan, Ronald",Republican,4819088,2707103,0.5617459154097206,Democratic,0.026963664362742445,Democratic 0-4%,IL,19
Utah,1908,"Taft, William",Republican,108613,61028,0.5618848572454495,Republican,0.04385535099037796,Republican 4-9%,UT,12
Michigan,1972,"Nixon, Richard",Republican,3490325,1961721,0.562045368267998,Democratic,0.04445228623681163,Democratic 4-9%,MI,24
Nevada,1884,"Blaine, James",Republican,12797,7193,0.5620848636399156,Republican,0.06617549813358947,Republican 4-9%,NV,24
Wisconsin,2008,"Obama, Barack",Democratic,2983417,1677211,0.5621778651794235,Democratic,0.03367333957376317,Democratic 0-4%,WI,11
Michigan,1836,"Van Buren, Martin",Democratic,12667,7122,0.5622483618852135,Whig/Other,0.01899757360966231,Whig/Other 0-4%,MI,1
New Jersey,1988,"Bush, George H.W.",Republican,3099553,1743192,0.5624010946094485,Republican,0.029995989429629666,Republican 0-4%,NJ,21
Wisconsin,1868,"Grant, Ulysses",Republican,193603,108900,0.5624912837094467,Republican,0.03585994958279126,Republican 0-4%,WI,15
Pennsylvania,1860,"Lincoln, Abraham",Republican,476442,268030,0.5625658527165951,Republican,0.3679307758633388,Republican 9% or more,PA,21
Illinois,1872,"Grant, Ulysses",Republican,429971,241936,0.562679808638257,Republican,0.007456457333851696,Republican 0-4%,IL,2
Maine,2012,"Obama, Barack",Democratic,713180,401306,0.5626994587621639,Democratic,0.058954020763464454,Democratic 4-9%,ME,16
Tennessee,1916,"Wilson, Woodrow",Democratic,272190,153280,0.5631360446746758,Democratic,0.052315599006104274,Democratic 4-9%,TN,24
Virginia,1952,"Eisenhower, Dwight",Republican,619689,349037,0.5632454344033863,Republican,0.01052739416855819,Republican 0-4%,VA,11
Michigan,1936,"Roosevelt, Franklin (FDR)",Democratic,1805098,1016794,0.5632901925546424,Republican,0.03223515496037771,Republican 0-4%,MI,13
Arizona,1976,"Ford, Gerald",Republican,742719,418642,0.5636613577948053,Republican,0.09665588689225257,Republican 9% or more,AZ,43
Arkansas,1988,"Bush, George H.W.",Republican,827738,466578,0.563678361993771,Republican,0.03290084042542907,Republican 0-4%,AR,22
Ohio,1864,"Lincoln, Abraham",National Union (Republican),471253,265654,0.5637184272566965,Republican,0.013303298013556897,Republican 0-4%,OH,5
New Mexico,1948,"Truman, Harry",Democratic,187063,105464,0.5637886701271764,Democratic,0.04402662348902209,Democratic 4-9%,NM,23
California,1872,"Grant, Ulysses",Republican,95785,54007,0.5638356736440988,Republican,0.010773839276916997,Republican 0-4%,CA,3
Vermont,1936,"Landon, Alf",Republican,143689,81023,0.563877541078301,Republican,0.19060309351458815,Republican 9% or more,VT,40
Alabama,1960,"Kennedy, Jack (JFK)",Democratic,564473,318303,0.5638941100814387,Democratic,0.07136952366833738,Democratic 4-9%,AL,40
Oregon,1908,"Taft, William",Republican,110889,62530,0.5638972305638972,Republican,0.076647195769174,Republican 4-9%,OR,23
New Hampshire,1852,"Pierce, Franklin",Democratic,50535,28503,0.5640249332146038,Democratic,0.1112765421034736,Democratic 9% or more,NH,27
Arkansas,1840,"Van Buren, Martin",Democratic,11839,6679,0.5641523777346059,Democratic,0.0944900421888697,Democratic 9% or more,AR,22
Missouri,1852,"Pierce, Franklin",Democratic,68801,38817,0.5641923809246958,Democratic,0.027511479121738236,Democratic 0-4%,MO,16
Alabama,2000,"Bush, George W.",Republican,1672551,944409,0.5646518402129442,Republican,0.07855256394719273,Republican 4-9%,AL,28
Montana,2016,"Trump, Donald",Republican,494526,279240,0.5646619186857719,Republican,0.12035574757083645,Republican 9% or more,MT,32
Kansas,2008,"McCain, John",Republican,1238873,699655,0.564751189185655,Republican,0.11300620109351528,Republican 9% or more,KS,38
California,1944,"Roosevelt, Franklin (FDR)",Democratic,3520875,1988564,0.5647925586679448,Democratic,0.030175031890784076,Democratic 0-4%,CA,19
Pennsylvania,1956,"Eisenhower, Dwight",Republican,4576503,2585252,0.5648968218746934,Democratic,0.011446859381327612,Democratic 0-4%,PA,8
Utah,1968,"Nixon, Richard",Republican,422568,238728,0.5649457602090078,Republican,0.09971450309724594,Republican 9% or more,UT,41
Kentucky,2000,"Bush, George W.",Republican,1544187,872492,0.5650170607575378,Republican,0.07997515008986839,Republican 4-9%,KY,30
Utah,1932,"Roosevelt, Franklin (FDR)",Democratic,206578,116750,0.5651618274937312,Republican,0.012215618413939922,Republican 0-4%,UT,3
Alabama,1956,"Stevenson, Adlai",Democratic,496871,280844,0.5652251791712537,Democratic,0.16685881196766733,Democratic 9% or more,AL,45
Nebraska,2008,"McCain, John",Republican,801281,452979,0.5653185336979162,Republican,0.11297418712607726,Republican 9% or more,NE,37
Nevada,1928,"Hoover, Herbert",Republican,32417,18327,0.565351513094981,Democratic,0.02262788469914656,Democratic 0-4%,NV,14
Delaware,1884,"Cleveland, Grover",Democratic,29984,16957,0.5655349519743863,Democratic,0.06398782874313347,Democratic 4-9%,DE,23
Georgia,1928,"Smith, Al",Democratic,229158,129602,0.5655573883521413,Democratic,0.15400114736830767,Democratic 9% or more,GA,44
Wyoming,1964,"Johnson, Lyndon (LBJ)",Democratic,142716,80718,0.5655847977802069,Republican,0.0478732261491428,Republican 4-9%,WY,23
Maryland,2000,"Gore, Al",Democratic,2025480,1145782,0.5656841835021822,Democratic,0.08201096595619572,Democratic 4-9%,MD,31
Wisconsin,1860,"Lincoln, Abraham",Republican,152183,86113,0.5658516391449768,Democratic,0.003423183476673586,Democratic 0-4%,WI,1
New Mexico,1940,"Roosevelt, Franklin (FDR)",Democratic,183258,103699,0.565863427517489,Democratic,0.01661959813199454,Democratic 0-4%,NM,7
Minnesota,1896,"McKinley, William",Republican,341762,193503,0.5661922624516477,Republican,0.0586045516087621,Republican 4-9%,MN,20
Indiana,1828,"Jackson, Andrew",Democratic,39309,22257,0.5662062123177898,Democratic,0.004692270252419584,Democratic 0-4%,IN,1
Missouri,1840,"Van Buren, Martin",Democratic,52923,29969,0.5662755323772273,Democratic,0.09661319683149105,Democratic 9% or more,MO,23
Indiana,1936,"Roosevelt, Franklin (FDR)",Democratic,1650897,934974,0.5663430244285379,Republican,0.04976808737282529,Republican 4-9%,IN,19
Virginia,1836,"Van Buren, Martin",Democratic,53945,30556,0.5664287700435628,Democratic,0.4187540645051241,Democratic 9% or more,VA,20.5
Maine,1876,"Hayes, Rutherford",Republican,117045,66300,0.5664488017429193,Republican,0.0856670458657951,Republican 4-9%,ME,26
Indiana,2000,"Bush, George W.",Republican,2199302,1245836,0.566468816015263,Republican,0.08274510537552598,Republican 4-9%,IN,32
Texas,1892,"Cleveland, Grover",Democratic,422145,239148,0.5665067690011726,Democratic,0.22975951549574714,Democratic 9% or more,TX,31
Nevada,1904,"Roosevelt, Theodore (Teddy)",Republican,12115,6864,0.5665703673132481,Republican,0.032711013127727284,Republican 0-4%,NV,10
Vermont,2016,"Clinton, Hillary",Democratic,315067,178573,0.5667778599472493,Democratic,0.1426051588376115,Democratic 9% or more,VT,37
New Jersey,1904,"Roosevelt, Theodore (Teddy)",Republican,432547,245164,0.5667915856542757,Democratic,0.0017940131625289735,Democratic 0-4%,NJ,1
North Carolina,1920,"Cox, John",Democratic,538758,305447,0.5669465697029092,Democratic,0.2062503825623873,Democratic 9% or more,NC,39
Iowa,1960,"Nixon, Richard",Republican,1273810,722381,0.5671026291205125,Republican,0.06831315870760651,Republican 4-9%,IA,38
