State,year,winner_name,winner_party,total_votes,winner_votes,winner_percent,party_lean,PVI,key,Abbreviation,PVI_rank
Nevada,1940,"Roosevelt, Franklin (FDR)",Democratic,53174,31945,0.600763531,Democratic,0.05076527481,Democratic 4-9%,NV,25
Utah,1940,"Roosevelt, Franklin (FDR)",Democratic,247819,154277,0.6225390305,Democratic,0.07352454635,Democratic 4-9%,UT,31
Arizona,1940,"Roosevelt, Franklin (FDR)",Democratic,150039,95267,0.6349482468,Democratic,0.08810565744,Democratic 4-9%,AZ,32
Tennessee,1940,"Roosevelt, Franklin (FDR)",Democratic,522823,351601,0.6725048439,Democratic,0.1251785067,Democratic 9% or more,TN,38
Virginia,1940,"Roosevelt, Franklin (FDR)",Democratic,346607,235961,0.6807739024,Democratic,0.1333049604,Democratic 9% or more,VA,39
Florida,1940,"Roosevelt, Franklin (FDR)",Democratic,485492,359334,0.7401440189,Democratic,0.1901457626,Democratic 9% or more,FL,40
North Carolina,1940,"Roosevelt, Franklin (FDR)",Democratic,822648,609015,0.7403105581,Democratic,0.1903123019,Democratic 9% or more,NC,41
Arkansas,1940,"Roosevelt, Franklin (FDR)",Democratic,200743,158622,0.7901745017,Democratic,0.2401762455,Democratic 9% or more,AR,42
Texas,1940,"Roosevelt, Franklin (FDR)",Democratic,1124531,909974,0.8092031256,Democratic,0.2605491372,Democratic 9% or more,TX,43
Georgia,1940,"Roosevelt, Franklin (FDR)",Democratic,312551,265194,0.8484823277,Democratic,0.301199289,Democratic 9% or more,GA,44
Alabama,1940,"Roosevelt, Franklin (FDR)",Democratic,294219,250726,0.8521747406,Democratic,0.3059848102,Democratic 9% or more,AL,45
Louisiana,1940,"Roosevelt, Franklin (FDR)",Democratic,372305,319751,0.8588415412,Democratic,0.3090924941,Democratic 9% or more,LA,46
South Carolina,1940,"Roosevelt, Franklin (FDR)",Democratic,99832,95470,0.9563065951,Democratic,0.4063274975,Democratic 9% or more,SC,47
Mississippi,1940,"Roosevelt, Franklin (FDR)",Democratic,175824,168267,0.9570195195,Democratic,0.4080729271,Democratic 9% or more,MS,48
Ohio,1944,"Dewey, Thomas",Republican,3153056,1582293,0.5018283849,Republican,0.039566399,Republican 0-4%,OH,23
Michigan,1944,"Roosevelt, Franklin (FDR)",Democratic,2205223,1106899,0.5019442478,Republican,0.03260960303,Republican 0-4%,MI,21
New Jersey,1944,"Roosevelt, Franklin (FDR)",Democratic,1963761,987874,0.5030520516,Republican,0.03093038085,Republican 0-4%,NJ,20
Wisconsin,1944,"Dewey, Thomas",Republican,1339152,674532,0.5037008495,Republican,0.04683990134,Republican 4-9%,WI,24
Pennsylvania,1944,"Roosevelt, Franklin (FDR)",Democratic,3794793,1940479,0.5113530567,Republican,0.0237764092,Republican 0-4%,PA,18
Wyoming,1944,"Dewey, Thomas",Republican,101340,51921,0.5123445826,Republican,0.05008259669,Republican 4-9%,WY,26
Missouri,1944,"Roosevelt, Franklin (FDR)",Democratic,1572474,807804,0.5137153301,Republican,0.02299284929,Republican 0-4%,MO,17
Illinois,1944,"Roosevelt, Franklin (FDR)",Democratic,4036061,2079479,0.515224869,Republican,0.02029932044,Republican 0-4%,IL,16
Idaho,1944,"Roosevelt, Franklin (FDR)",Democratic,208321,107399,0.5155457203,Republican,0.02024225432,Republican 0-4%,ID,15
Oregon,1944,"Roosevelt, Franklin (FDR)",Democratic,480147,248635,0.5178309976,Republican,0.01319160059,Republican 0-4%,OR,11
Maryland,1944,"Roosevelt, Franklin (FDR)",Democratic,608439,315490,0.5185236318,Republican,0.01921438231,Republican 0-4%,MD,13
Iowa,1944,"Dewey, Thomas",Republican,1052599,547267,0.5199197415,Republican,0.06036672861,Republican 4-9%,IA,28
New Hampshire,1944,"Roosevelt, Franklin (FDR)",Democratic,229627,119663,0.5211190322,Republican,0.01651002722,Republican 0-4%,NH,12
Connecticut,1944,"Roosevelt, Franklin (FDR)",Democratic,831990,435146,0.5230183055,Republican,0.0107182375,Republican 0-4%,CT,8
New York,1944,"Roosevelt, Franklin (FDR)",Democratic,6316817,3304238,0.5230859149,Republican,0.01257933748,Republican 0-4%,NY,10
Indiana,1944,"Dewey, Thomas",Republican,1672091,875891,0.5238297437,Republican,0.06624472443,Republican 4-9%,IN,30
Minnesota,1944,"Roosevelt, Franklin (FDR)",Democratic,1125529,589864,0.5240771228,Republican,0.009791572738,Republican 0-4%,MN,7
Maine,1944,"Dewey, Thomas",Republican,296400,155434,0.5244062078,Republican,0.06273759189,Republican 4-9%,ME,29
Massachusetts,1944,"Roosevelt, Franklin (FDR)",Democratic,1960665,1035296,0.5280330908,Republican,0.008620330059,Republican 0-4%,MA,5
Colorado,1944,"Dewey, Thomas",Republican,505039,268731,0.5320995012,Republican,0.07192863076,Republican 4-9%,CO,33
New Mexico,1944,"Roosevelt, Franklin (FDR)",Democratic,152225,81389,0.5346625062,Republican,0.002555179084,Republican 0-4%,NM,1
North Dakota,1944,"Dewey, Thomas",Republican,220171,118535,0.5383769888,Republican,0.07978823382,Republican 4-9%,ND,34
Montana,1944,"Roosevelt, Franklin (FDR)",Democratic,207355,112556,0.5428178727,Democratic,0.009396669623,Democratic 0-4%,MT,6
Delaware,1944,"Roosevelt, Franklin (FDR)",Democratic,125361,68166,0.543757628,Democratic,0.007969798542,Democratic 0-4%,DE,2
Kentucky,1944,"Roosevelt, Franklin (FDR)",Democratic,867921,472589,0.5445069309,Democratic,0.008584281945,Democratic 0-4%,KY,4
Nevada,1944,"Roosevelt, Franklin (FDR)",Democratic,54234,29623,0.5462071763,Democratic,0.008469162214,Democratic 0-4%,NV,3
West Virginia,1944,"Roosevelt, Franklin (FDR)",Democratic,715596,392777,0.5488809328,Democratic,0.01114291872,Democratic 0-4%,WV,9
Oklahoma,1944,"Roosevelt, Franklin (FDR)",Democratic,722636,401549,0.5556725654,Democratic,0.01921626852,Democratic 0-4%,OK,14
California,1944,"Roosevelt, Franklin (FDR)",Democratic,3520875,1988564,0.5647925587,Democratic,0.03017503189,Democratic 0-4%,CA,19
Washington,1944,"Roosevelt, Franklin (FDR)",Democratic,856328,486774,0.5684434002,Democratic,0.03597468758,Democratic 0-4%,WA,22
Vermont,1944,"Dewey, Thomas",Republican,125361,71527,0.570568199,Republican,0.1083699399,Republican 9% or more,VT,36
South Dakota,1944,"Dewey, Thomas",Republican,232076,135365,0.5832787535,Republican,0.1210167676,Republican 9% or more,SD,37
Nebraska,1944,"Dewey, Thomas",Republican,563126,329880,0.5858014015,Republican,0.1235394156,Republican 9% or more,NE,38
Rhode Island,1944,"Roosevelt, Franklin (FDR)",Democratic,299276,175356,0.5859340542,Democratic,0.04904501244,Democratic 4-9%,RI,25
Arizona,1944,"Roosevelt, Franklin (FDR)",Democratic,137634,80926,0.5879797143,Democratic,0.05204575275,Democratic 4-9%,AZ,27
Kansas,1944,"Dewey, Thomas",Republican,733776,442096,0.6024944942,Republican,0.1437192026,Republican 9% or more,KS,40
Utah,1944,"Roosevelt, Franklin (FDR)",Democratic,248319,150088,0.6044160938,Democratic,0.06750678486,Democratic 4-9%,UT,31
Tennessee,1944,"Roosevelt, Franklin (FDR)",Democratic,510692,308707,0.6044876364,Democratic,0.06873759188,Democratic 4-9%,TN,32
Virginia,1944,"Roosevelt, Franklin (FDR)",Democratic,388485,242276,0.6236431265,Democratic,0.08745971814,Democratic 4-9%,VA,35
North Carolina,1944,"Roosevelt, Franklin (FDR)",Democratic,790554,527399,0.6671258383,Democratic,0.1293878242,Democratic 9% or more,NC,39
Arkansas,1944,"Roosevelt, Franklin (FDR)",Democratic,212954,148965,0.6995172666,Democratic,0.1632209725,Democratic 9% or more,AR,41
Florida,1944,"Roosevelt, Franklin (FDR)",Democratic,482592,339377,0.7032379318,Democratic,0.1654999177,Democratic 9% or more,FL,42
Texas,1944,"Roosevelt, Franklin (FDR)",Democratic,1150331,821605,0.7142335554,Democratic,0.2732991714,Democratic 9% or more,TX,44
Louisiana,1944,"Roosevelt, Franklin (FDR)",Democratic,349383,281564,0.805889239,Democratic,0.2683104122,Democratic 9% or more,LA,43
Alabama,1944,"Roosevelt, Franklin (FDR)",Democratic,244743,198918,0.8127627756,Democratic,0.2793146192,Democratic 9% or more,AL,45
Georgia,1944,"Roosevelt, Franklin (FDR)",Democratic,328109,268187,0.8173716661,Democratic,0.2797382941,Democratic 9% or more,GA,46
South Carolina,1944,"Roosevelt, Franklin (FDR)",Democratic,103375,90601,0.8764304716,Democratic,0.4138432108,Democratic 9% or more,SC,48
Mississippi,1944,"Roosevelt, Franklin (FDR)",Democratic,180080,168479,0.9355786317,Democratic,0.3978406176,Democratic 9% or more,MS,47
New York,1948,"Dewey, Thomas",Republican,6178502,2841163,0.4598465777,Republican,0.02911738747,Republican 0-4%,NY,16
California,1948,"Truman, Harry",Democratic,4021538,1913134,0.475721975,Republican,0.02134983643,Republican 0-4%,CA,9
Virginia,1948,"Truman, Harry",Democratic,419256,200786,0.4789102601,Democratic,0.01481285626,Democratic 0-4%,VA,7
Florida,1948,"Truman, Harry",Democratic,577643,281988,0.4881700289,Democratic,0.06838310189,Democratic 4-9%,FL,35
Louisiana,1948,"Thurmond, Strom","States' Rights ""Dixiecrat""",416336,204290,0.4906854079,Democratic,0.1286652073,Democratic 9% or more,LA,41
Tennessee,1948,"Truman, Harry",Democratic,550283,270402,0.491387159,Democratic,0.04759744382,Democratic 4-9%,TN,26
Michigan,1948,"Dewey, Thomas",Republican,2109609,1038595,0.4923163487,Republican,0.03230115003,Republican 0-4%,MI,20
Maryland,1948,"Dewey, Thomas",Republican,596735,294814,0.4940450954,Republican,0.03082802812,Republican 0-4%,MD,18
Ohio,1948,"Truman, Harry",Democratic,2936071,1452791,0.4948078572,Republican,0.02246931822,Republican 0-4%,OH,11
Connecticut,1948,"Dewey, Thomas",Republican,883518,437754,0.4954669854,Republican,0.03209028087,Republican 0-4%,CT,19
Indiana,1948,"Dewey, Thomas",Republican,1656214,821079,0.495756587,Republican,0.02776121186,Republican 0-4%,IN,13
Oregon,1948,"Dewey, Thomas",Republican,524080,260904,0.497832392,Republican,0.04130959678,Republican 4-9%,OR,22
Idaho,1948,"Truman, Harry",Democratic,214816,107370,0.4998231044,Republican,0.009677958405,Republican 0-4%,ID,5
Delaware,1948,"Dewey, Thomas",Republican,139073,69588,0.5003703091,Republican,0.03015450382,Republican 0-4%,DE,17
Illinois,1948,"Truman, Harry",Democratic,3984046,1994715,0.500675695,Republican,0.01944688176,Republican 0-4%,IL,8
Iowa,1948,"Truman, Harry",Democratic,1038272,522380,0.5031244221,Republican,0.009743096114,Republican 0-4%,IA,6
New Jersey,1948,"Dewey, Thomas",Republican,1949555,981124,0.5032553583,Republican,0.04652115201,Republican 4-9%,NJ,25
Nevada,1948,"Truman, Harry",Democratic,62117,31291,0.5037429367,Republican,0.007750841318,Republican 0-4%,NV,4
Wisconsin,1948,"Truman, Harry",Democratic,1276800,647310,0.5069783835,Republican,9.41E-04,Republican 0-4%,WI,1
Pennsylvania,1948,"Dewey, Thomas",Republican,3735148,1902197,0.5092695122,Republican,0.04418593017,Republican 4-9%,PA,24
Wyoming,1948,"Truman, Harry",Democratic,101425,52354,0.5161843727,Republican,0.001726434057,Republican 0-4%,WY,2
South Dakota,1948,"Dewey, Thomas",Republican,250105,129651,0.5183862778,Republican,0.04795290164,Republican 4-9%,SD,27
Colorado,1948,"Truman, Harry",Democratic,515237,267288,0.5187670916,Democratic,0.003497878867,Democratic 0-4%,CO,3
North Dakota,1948,"Dewey, Thomas",Republican,220716,115139,0.5216613204,Republican,0.06950452411,Republican 4-9%,ND,36
New Hampshire,1948,"Dewey, Thomas",Republican,231440,121299,0.5241055997,Republican,0.05270609739,Republican 4-9%,NH,29
Washington,1948,"Truman, Harry",Democratic,905059,476165,0.5261148721,Democratic,0.02839285662,Democratic 0-4%,WA,15
Montana,1948,"Truman, Harry",Democratic,224278,119071,0.5309080694,Democratic,0.02796540546,Democratic 0-4%,MT,14
Kansas,1948,"Dewey, Thomas",Republican,788819,423039,0.5362941308,Republican,0.06959364065,Republican 4-9%,KS,37
Arizona,1948,"Truman, Harry",Democratic,177065,95251,0.537943693,Democratic,0.02737268263,Democratic 0-4%,AZ,12
Utah,1948,"Truman, Harry",Democratic,276305,149151,0.5398056496,Democratic,0.02154089876,Democratic 0-4%,UT,10
Nebraska,1948,"Dewey, Thomas",Republican,488940,264774,0.5415265677,Republican,0.06522298298,Republican 4-9%,NE,33
Massachusetts,1948,"Truman, Harry",Democratic,2107146,1151788,0.546610439,Democratic,0.03511095553,Democratic 0-4%,MA,21
New Mexico,1948,"Truman, Harry",Democratic,187063,105464,0.5637886701,Democratic,0.04402662349,Democratic 4-9%,NM,23
Maine,1948,"Dewey, Thomas",Republican,264789,150234,0.5673725117,Republican,0.0967794199,Republican 9% or more,ME,38
Kentucky,1948,"Truman, Harry",Democratic,822658,466756,0.5673755072,Democratic,0.05399731793,Democratic 4-9%,KY,30
Minnesota,1948,"Truman, Harry",Democratic,1212226,692966,0.5716475311,Democratic,0.06526951666,Democratic 4-9%,MN,34
West Virginia,1948,"Truman, Harry",Democratic,748750,429188,0.57320601,Democratic,0.05205669879,Democratic 4-9%,WV,28
Rhode Island,1948,"Truman, Harry",Democratic,327702,188736,0.5759378948,Democratic,0.0578844262,Democratic 4-9%,RI,31
North Carolina,1948,"Truman, Harry",Democratic,791209,459070,0.5802133191,Democratic,0.1159969065,Democratic 9% or more,NC,40
Missouri,1948,"Truman, Harry",Democratic,1578628,917315,0.5810837005,Democratic,0.0597070304,Democratic 4-9%,MO,32
Georgia,1948,"Truman, Harry",Democratic,418764,254646,0.6080895206,Democratic,0.244845483,Democratic 9% or more,GA,45
Vermont,1948,"Dewey, Thomas",Republican,123382,75926,0.6153733932,Republican,0.1486881051,Republican 9% or more,VT,42
Arkansas,1948,"Truman, Harry",Democratic,242475,149659,0.6172141458,Democratic,0.2222945835,Democratic 9% or more,AR,44
Oklahoma,1948,"Truman, Harry",Democratic,721599,452782,0.6274703817,Democratic,0.103775074,Democratic 9% or more,OK,39
Texas,1948,"Truman, Harry",Democratic,1249577,824235,0.6596112124,Democratic,0.2072025713,Democratic 9% or more,TX,43
South Carolina,1948,"Thurmond, Strom","States' Rights ""Dixiecrat""",142571,102607,0.7196905402,Democratic,0.3410086537,Democratic 9% or more,SC,47
Alabama,1948,"Thurmond, Strom","States' Rights ""Dixiecrat""",214980,171443,0.7974834868,Republican,0.5236953077,Republican 9% or more,AL,48
Mississippi,1948,"Thurmond, Strom","States' Rights ""Dixiecrat""",192190,167538,0.8717310994,Democratic,0.2698528152,Democratic 9% or more,MS,46
Kentucky,1952,"Stevenson, Adlai",Democratic,993148,495729,0.4991491701,Democratic,0.05487215426,Democratic 4-9%,KY,29
Tennessee,1952,"Eisenhower, Dwight",Republican,892553,446147,0.4998549106,Democratic,0.05314956825,Democratic 4-9%,TN,26
Missouri,1952,"Eisenhower, Dwight",Republican,1892062,959429,0.5070811633,Democratic,0.04668539488,Democratic 4-9%,MO,24
South Carolina,1952,"Stevenson, Adlai",Democratic,341086,173004,0.5072151891,Democratic,0.06173407852,Democratic 4-9%,SC,32
Rhode Island,1952,"Eisenhower, Dwight",Republican,414498,210935,0.5088926846,Democratic,0.04529450089,Democratic 4-9%,RI,23
Delaware,1952,"Eisenhower, Dwight",Republican,174025,90059,0.5175061054,Democratic,0.03506960633,Democratic 0-4%,DE,21
West Virginia,1952,"Stevenson, Adlai",Democratic,873548,453578,0.519236493,Democratic,0.0737553824,Democratic 4-9%,WV,33
Pennsylvania,1952,"Eisenhower, Dwight",Republican,4580969,2415789,0.5273532739,Democratic,0.02497958936,Democratic 0-4%,PA,17
Louisiana,1952,"Stevenson, Adlai",Democratic,651952,345027,0.5292214764,Democratic,0.08374036581,Democratic 4-9%,LA,35
Texas,1952,"Eisenhower, Dwight",Republican,2075946,1102878,0.5312652641,Democratic,0.02226909136,Democratic 0-4%,TX,16
North Carolina,1952,"Stevenson, Adlai",Democratic,1210910,652803,0.5391011718,Democratic,0.09362006123,Democratic 9% or more,NC,37
Massachusetts,1952,"Eisenhower, Dwight",Republican,2383398,1292325,0.5422195538,Democratic,0.01057672132,Democratic 0-4%,MA,12
Washington,1952,"Eisenhower, Dwight",Republican,1102708,599107,0.5433052086,Democratic,0.005861988717,Democratic 0-4%,WA,9
Oklahoma,1952,"Eisenhower, Dwight",Republican,948984,518045,0.545894346,Democratic,0.008624543433,Democratic 0-4%,OK,10
Illinois,1952,"Eisenhower, Dwight",Republican,4481058,2457327,0.548380985,Democratic,0.004934623521,Democratic 0-4%,IL,7
Florida,1952,"Eisenhower, Dwight",Republican,989337,544036,0.5498995792,Democratic,0.004424145882,Democratic 0-4%,FL,5
Minnesota,1952,"Eisenhower, Dwight",Republican,1379483,763211,0.5532587208,Republican,0.001891585735,Republican 0-4%,MN,2
Maryland,1952,"Eisenhower, Dwight",Republican,902074,499424,0.5536397236,Republican,0.003645804873,Republican 0-4%,MD,4
New Mexico,1952,"Eisenhower, Dwight",Republican,238608,132170,0.5539210756,Republican,0.0012118606,Republican 0-4%,NM,1
Michigan,1952,"Eisenhower, Dwight",Republican,2798592,1551529,0.5543962821,Republican,0.003146557855,Republican 0-4%,MI,3
New York,1952,"Eisenhower, Dwight",Republican,7128241,3952815,0.5545288101,Republican,0.005574918319,Republican 0-4%,NY,8
Connecticut,1952,"Eisenhower, Dwight",Republican,1096911,611012,0.5570296952,Republican,0.004677421271,Republican 0-4%,CT,6
Arkansas,1952,"Stevenson, Adlai",Democratic,404800,226300,0.559041502,Democratic,0.1154240709,Democratic 9% or more,AR,40
Virginia,1952,"Eisenhower, Dwight",Republican,619689,349037,0.5632454344,Republican,0.01052739417,Republican 0-4%,VA,11
Ohio,1952,"Eisenhower, Dwight",Republican,3700758,2100391,0.5675569708,Republican,0.01303808137,Republican 0-4%,OH,13
New Jersey,1952,"Eisenhower, Dwight",Republican,2419554,1374613,0.5681266052,Republican,0.02050908576,Republican 0-4%,NJ,15
California,1952,"Eisenhower, Dwight",Republican,5341603,3035587,0.5682913912,Republican,0.01896559543,Republican 0-4%,CA,14
Indiana,1952,"Eisenhower, Dwight",Republican,1955325,1136259,0.5811100456,Republican,0.03184990515,Republican 0-4%,IN,19
Arizona,1952,"Eisenhower, Dwight",Republican,260570,152042,0.5834977165,Republican,0.02897882716,Republican 0-4%,AZ,18
Utah,1952,"Eisenhower, Dwight",Republican,329554,194190,0.589250927,Republican,0.03473203762,Republican 0-4%,UT,20
Montana,1952,"Eisenhower, Dwight",Republican,265037,157394,0.5938567068,Republican,0.04255933691,Republican 4-9%,MT,22
Colorado,1952,"Eisenhower, Dwight",Republican,630103,379782,0.6027300299,Republican,0.05285437661,Republican 4-9%,CO,25
Mississippi,1952,"Stevenson, Adlai",Democratic,285532,172566,0.6043665859,Democratic,0.1588854753,Democratic 9% or more,MS,44
Oregon,1952,"Eisenhower, Dwight",Republican,695059,420815,0.6054378118,Republican,0.05412827851,Republican 4-9%,OR,27
New Hampshire,1952,"Eisenhower, Dwight",Republican,272950,166287,0.6092214691,Republican,0.05470257975,Republican 4-9%,NH,28
Wisconsin,1952,"Eisenhower, Dwight",Republican,1607370,979744,0.6095323417,Republican,0.05708756512,Republican 4-9%,WI,30
Nevada,1952,"Eisenhower, Dwight",Republican,82190,50502,0.6144543132,Republican,0.05993542379,Republican 4-9%,NV,31
Wyoming,1952,"Eisenhower, Dwight",Republican,129251,81047,0.6270512414,Republican,0.07384497816,Republican 4-9%,WY,34
Iowa,1952,"Eisenhower, Dwight",Republican,1268773,808906,0.6375498218,Republican,0.08725658369,Republican 4-9%,IA,36
Alabama,1952,"Stevenson, Adlai",Democratic,426120,275075,0.6455341218,Democratic,0.2028128093,Democratic 9% or more,AL,47
Idaho,1952,"Eisenhower, Dwight",Republican,276231,180707,0.6541879803,Republican,0.1007199172,Republican 9% or more,ID,38
Maine,1952,"Eisenhower, Dwight",Republican,351786,232353,0.6604953011,Republican,0.1071557366,Republican 9% or more,ME,39
Kansas,1952,"Eisenhower, Dwight",Republican,896166,616302,0.6877096431,Republican,0.1382681897,Republican 9% or more,KS,43
Nebraska,1952,"Eisenhower, Dwight",Republican,609660,421603,0.6915379064,Republican,0.137019017,Republican 9% or more,NE,41
South Dakota,1952,"Eisenhower, Dwight",Republican,294283,203857,0.6927243504,Republican,0.138205461,Republican 9% or more,SD,42
Georgia,1952,"Stevenson, Adlai",Democratic,655803,456823,0.6965857125,Democratic,0.2511056641,Democratic 9% or more,GA,48
North Dakota,1952,"Eisenhower, Dwight",Republican,270127,191712,0.7097106176,Republican,0.1597423417,Republican 9% or more,ND,45
Vermont,1952,"Eisenhower, Dwight",Republican,153557,109717,0.7145034092,Republican,0.1622483835,Republican 9% or more,VT,46
South Carolina,1956,"Stevenson, Adlai",Democratic,300583,136372,0.4536916592,Democratic,0.220562272,Democratic 9% or more,SC,46
Tennessee,1956,"Eisenhower, Dwight",Republican,939404,462288,0.4921077619,Democratic,0.07437054562,Democratic 4-9%,TN,35
Missouri,1956,"Stevenson, Adlai",Democratic,1832562,918273,0.5010870028,Democratic,0.07860351676,Democratic 4-9%,MO,38
North Carolina,1956,"Stevenson, Adlai",Democratic,1165592,590530,0.5066352549,Democratic,0.08415176885,Democratic 4-9%,NC,41
Arkansas,1956,"Stevenson, Adlai",Democratic,406572,213277,0.5245737532,Democratic,0.111290828,Democratic 9% or more,AR,42
Louisiana,1956,"Eisenhower, Dwight",Republican,617544,329047,0.5328316687,Democratic,0.003287511352,Democratic 0-4%,LA,3
Minnesota,1956,"Eisenhower, Dwight",Republican,1340005,719302,0.5367905344,Democratic,0.03944988307,Democratic 0-4%,MN,30
Washington,1956,"Eisenhower, Dwight",Republican,1150889,620430,0.5390876097,Democratic,0.03491319345,Democratic 0-4%,WA,28
West Virginia,1956,"Eisenhower, Dwight",Republican,830831,449297,0.5407802549,Democratic,0.03673625903,Democratic 0-4%,WV,29
Kentucky,1956,"Eisenhower, Dwight",Republican,1053805,572192,0.5429771163,Democratic,0.03186760515,Democratic 0-4%,KY,23
Delaware,1956,"Eisenhower, Dwight",Republican,177988,98057,0.5509191631,Democratic,0.025014232,Democratic 0-4%,DE,20
Oklahoma,1956,"Eisenhower, Dwight",Republican,859350,473769,0.5513108745,Democratic,0.02620563948,Democratic 0-4%,OK,22
Oregon,1956,"Eisenhower, Dwight",Republican,735597,406393,0.5524669078,Democratic,0.02504960615,Democratic 0-4%,OR,21
Texas,1956,"Eisenhower, Dwight",Republican,1955545,1080619,0.5525922441,Democratic,0.02066203204,Democratic 0-4%,TX,14
Virginia,1956,"Eisenhower, Dwight",Republican,697978,386459,0.5536836405,Republican,0.01320157889,Republican 0-4%,VA,9
California,1956,"Eisenhower, Dwight",Republican,5466355,3027668,0.5538732848,Democratic,0.02175706379,Democratic 0-4%,CA,16
Michigan,1956,"Eisenhower, Dwight",Republican,3080468,1713647,0.5562943683,Democratic,0.01996912163,Democratic 0-4%,MI,13
Pennsylvania,1956,"Eisenhower, Dwight",Republican,4576503,2585252,0.5648968219,Democratic,0.01144685938,Democratic 0-4%,PA,8
Alabama,1956,"Stevenson, Adlai",Democratic,496871,280844,0.5652251792,Democratic,0.166858812,Democratic 9% or more,AL,45
Montana,1956,"Eisenhower, Dwight",Republican,271171,154933,0.5713479686,Democratic,0.006168545352,Democratic 0-4%,MT,6
Florida,1956,"Eisenhower, Dwight",Republican,1124220,643849,0.5727072993,Democratic,0.004809214694,Democratic 0-4%,FL,4
New Mexico,1956,"Eisenhower, Dwight",Republican,253926,146788,0.578073927,Republican,0.002934756556,Republican 0-4%,NM,2
Nevada,1956,"Eisenhower, Dwight",Republican,96689,56049,0.5796833145,Republican,0.002166800568,Republican 0-4%,NV,1
Mississippi,1956,"Stevenson, Adlai",Democratic,248149,144498,0.5823033742,Democratic,0.281756144,Democratic 9% or more,MS,48
Rhode Island,1956,"Eisenhower, Dwight",Republican,387611,225819,0.5825918253,Republican,0.005078317413,Republican 0-4%,RI,5
South Dakota,1956,"Eisenhower, Dwight",Republican,293857,171569,0.5838520097,Republican,0.006335495674,Republican 0-4%,SD,7
Iowa,1956,"Eisenhower, Dwight",Republican,1234564,729187,0.5906433364,Republican,0.0148152042,Republican 0-4%,IA,10
Massachusetts,1956,"Eisenhower, Dwight",Republican,2348506,1393197,0.5932269281,Republican,0.01751412385,Republican 0-4%,MA,11
Colorado,1956,"Eisenhower, Dwight",Republican,663074,394479,0.5949245484,Republican,0.02156226794,Republican 0-4%,CO,15
Illinois,1956,"Eisenhower, Dwight",Republican,4407407,2623327,0.5952087021,Republican,0.018828481,Republican 0-4%,IL,12
Indiana,1956,"Eisenhower, Dwight",Republican,1974607,1182811,0.5990108411,Republican,0.02389680435,Republican 0-4%,IN,19
Maryland,1956,"Eisenhower, Dwight",Republican,932351,559738,0.6003511553,Republican,0.02283464133,Republican 0-4%,MD,17
Wyoming,1956,"Eisenhower, Dwight",Republican,124127,74573,0.6007798464,Republican,0.02326333247,Republican 0-4%,WY,18
Arizona,1956,"Eisenhower, Dwight",Republican,290173,176990,0.6099464802,Republican,0.03306754094,Republican 0-4%,AZ,24
Ohio,1956,"Eisenhower, Dwight",Republican,3702265,2262610,0.6111420981,Republican,0.03362558417,Republican 0-4%,OH,25
Idaho,1956,"Eisenhower, Dwight",Republican,272989,166979,0.6116693347,Republican,0.03447115677,Republican 0-4%,ID,26
New York,1956,"Eisenhower, Dwight",Republican,7093336,4340340,0.6118898076,Republican,0.03456546079,Republican 0-4%,NY,27
Wisconsin,1956,"Eisenhower, Dwight",Republican,1550558,954844,0.6158066967,Republican,0.04186371918,Republican 4-9%,WI,32
North Dakota,1956,"Eisenhower, Dwight",Republican,253991,156766,0.6172108461,Republican,0.0408702825,Republican 4-9%,ND,31
Connecticut,1956,"Eisenhower, Dwight",Republican,1117121,711837,0.6372067126,Republican,0.05980715226,Republican 4-9%,CT,33
Utah,1956,"Eisenhower, Dwight",Republican,333995,215631,0.6456114612,Republican,0.06809494727,Republican 4-9%,UT,34
New Jersey,1956,"Eisenhower, Dwight",Republican,2484312,1606942,0.6468358242,Republican,0.07643527579,Republican 4-9%,NJ,36
Kansas,1956,"Eisenhower, Dwight",Republican,866243,566878,0.6544099058,Republican,0.07920415748,Republican 4-9%,KS,39
Nebraska,1956,"Eisenhower, Dwight",Republican,577137,378108,0.6551442725,Republican,0.07762775853,Republican 4-9%,NE,37
New Hampshire,1956,"Eisenhower, Dwight",Republican,266994,176519,0.6611347071,Republican,0.08389316742,Republican 4-9%,NH,40
Georgia,1956,"Stevenson, Adlai",Democratic,663480,441094,0.664818834,Democratic,0.2481310065,Democratic 9% or more,GA,47
Maine,1956,"Eisenhower, Dwight",Republican,351706,249238,0.7086543875,Republican,0.1311378735,Republican 9% or more,ME,43
Vermont,1956,"Eisenhower, Dwight",Republican,152978,110390,0.7216070285,Republican,0.1442745269,Republican 9% or more,VT,44
Mississippi,1960,"Other (Unpledge Democratic, etc.)",NA,298171,116248,0.3898702422,Democratic,0.09482199509,Democratic 9% or more,MS,44
New Jersey,1960,"Kennedy, Jack (JFK)",Democratic,2773111,1385415,0.499588729,Democratic,0.003192774001,Democratic 0-4%,NJ,5
Illinois,1960,"Kennedy, Jack (JFK)",Democratic,4757409,2377846,0.4998195446,Democratic,1.07E-04,Democratic 0-4%,IL,1
Hawaii,1960,"Kennedy, Jack (JFK)",Democratic,184705,92410,0.5003113072,Republican,5.14E-04,Republican 0-4%,HI,2
California,1960,"Nixon, Richard",Republican,6506578,3259722,0.5009886918,Republican,0.003572682501,Republican 0-4%,CA,6
New Mexico,1960,"Kennedy, Jack (JFK)",Democratic,311107,156027,0.5015219844,Democratic,0.002877252668,Democratic 0-4%,NM,4
